11	1.911247e+00	1.530365e+00	1.159010e+00	Yes	
21	1.852879e+00	1.520070e+00	1.178359e+00	Yes	
31	0	0	0	No	
41	0	0	0	No	
51	1.034654e-01	9.597104e-02	7.836964e-02	Yes	
61	0	0	0	No	
71	0	0	0	No	
81	-6.761248e-02	-9.369691e-02	-9.270812e-02	Yes	
12	3.313243e-02	-1.165584e-01	-2.418278e-01	Yes	
22	-7.226403e-02	2.850145e-02	1.264944e-01	Yes	
32	0	0	0	No	
42	-3.378430e-01	-2.969545e-01	-2.546754e-01	Yes	
52	0	0	0	No	
62	0	0	0	No	
72	0	0	0	No	
82	0	0	0	No	
13	0	0	0	No	
23	0	0	0	No	
33	0	0	0	No	
43	1.783105e+00	1.440571e+00	1.064171e+00	Yes	
53	0	0	0	No	
63	0	0	0	No	
73	0	0	0	No	
83	0	0	0	No	
14	2.653485e-01	2.959047e-01	3.164798e-01	Yes	
24	0	0	0	No	
34	0	0	0	No	
44	1.501788e+00	1.199189e+00	8.808131e-01	Yes	
54	0	0	0	No	
64	0	0	0	No	
74	0	0	0	No	
84	0	0	0	No	
15	0	0	0	No	
25	0	0	0	No	
35	0	0	0	No	
45	0	0	0	No	
55	0	0	0	No	
65	0	0	0	No	
75	0	0	0	No	
85	0	0	0	No	
16	0	0	0	No	
26	0	0	0	No	
36	0	0	0	No	
46	0	0	0	No	
56	0	0	0	No	
66	0	0	0	No	
76	0	0	0	No	
86	0	0	0	No	
17	0	0	0	No	
27	0	0	0	No	
37	0	0	0	No	
47	0	0	0	No	
57	0	0	0	No	
67	0	0	0	No	
77	0	0	0	No	
87	0	0	0	No	
18	0	0	0	No	
28	0	0	0	No	
38	0	0	0	No	
48	0	0	0	No	
58	0	0	0	No	
68	0	0	0	No	
78	0	0	0	No	
88	0	0	0	No	
