11	4.873681e+02	3.902431e+02	2.955475e+02	Yes	
21	4.724841e+02	3.876179e+02	3.004815e+02	Yes	
31	-1.842733e+01	7.267869e+00	3.225606e+01	No	
41	8.448771e+00	-2.972240e+01	-6.166608e+01	No	
51	-8.614996e+01	-7.572340e+01	-6.494222e+01	Yes	
61	2.638367e+01	2.447262e+01	1.998426e+01	No	
71	-1.724118e+01	-2.389271e+01	-2.364057e+01	No	
81	6.766386e+01	7.545569e+01	8.070235e+01	Yes	
12	3.829561e+02	3.057933e+02	2.246073e+02	Yes	
22	4.546918e+02	3.673457e+02	2.713636e+02	Yes	
32	2.506631e+01	4.089488e+01	5.478488e+01	No	
42	1.155379e+02	8.239580e+01	5.199521e+01	Yes	
52	2.138389e+01	1.774622e+01	1.748175e+01	No	
62	5.415352e+00	4.479387e+00	2.580793e+00	No	
72	-7.871600e+00	-1.089598e+01	-1.085457e+01	No	
82	1.516470e+01	1.452113e+01	1.192222e+01	No	
13	4.309468e+01	3.255707e+01	2.197999e+01	No	
23	1.213590e+01	9.499716e+00	4.056792e+00	No	
33	-7.038773e+00	-1.447976e+01	-2.136761e+01	No	
43	-7.341165e+01	-5.757409e+01	-3.933384e+01	Yes	
53	-1.426359e+01	-1.707209e+01	-1.912636e+01	No	
63	-3.909883e+00	-3.564903e+00	-2.314492e+00	No	
73	2.574775e+01	2.593834e+01	2.327008e+01	No	
83	-1.931161e+01	-1.548320e+01	-1.041105e+01	No	
14	-6.748448e+01	-6.161563e+01	-5.777231e+01	Yes	
24	-5.394868e+01	-4.272794e+01	-3.422552e+01	No	
34	-2.829275e+01	-2.175605e+01	-1.500432e+01	No	
44	7.312727e+01	5.742361e+01	4.387975e+01	Yes	
54	-1.415573e+01	-7.552907e+00	2.855775e-01	No	
64	7.649064e+00	3.657578e+00	-6.732383e-01	No	
74	-9.619284e+00	-7.231496e+00	-3.956017e+00	No	
84	3.884306e+01	2.931521e+01	1.833345e+01	No	
15	4.149207e+01	2.637069e+01	6.354855e+00	No	
25	6.376483e+00	5.459360e+00	5.492223e+00	No	
35	-1.210550e+00	-1.866330e+00	-5.084430e+00	No	
45	-5.016312e+01	-3.796051e+01	-2.837905e+01	No	
55	-1.872609e+01	-1.727700e+01	-1.562822e+01	No	
65	3.531035e+00	7.655806e+00	1.108397e+01	No	
75	-1.205839e+01	-1.123252e+01	-9.688442e+00	No	
85	7.900001e-01	-2.967951e+00	-4.996608e+00	No	
16	-1.188433e+01	-9.307350e+00	-3.154451e+00	No	
26	-4.973971e+00	-2.567649e+00	-1.616515e+00	No	
36	4.389571e+00	4.147954e+00	5.684817e+00	No	
46	7.184142e+00	4.291974e+00	3.033839e+00	No	
56	4.904623e+00	6.108999e+00	7.742679e+00	No	
66	-1.600114e+00	-3.222180e+00	-4.108783e+00	No	
76	-1.981153e+00	2.427011e-01	3.633319e+00	No	
86	1.380821e+00	1.967188e-01	-1.415380e+00	No	
17	1.481178e+00	-6.463328e+00	-1.504977e+01	No	
27	3.101243e+01	2.836330e+01	2.488981e+01	No	
37	1.482595e+01	1.031474e+01	4.746097e+00	No	
47	2.418097e+00	3.165455e+00	3.676403e+00	No	
57	2.885333e+01	2.608407e+01	2.362155e+01	No	
67	-1.318463e+01	-1.219219e+01	-1.216072e+01	No	
77	9.071828e+00	1.294289e+01	1.657387e+01	No	
87	-6.352148e-01	-4.132800e+00	-7.231114e+00	No	
18	1.169449e+00	9.355383e+00	1.741373e+01	No	
28	-4.569229e+00	-2.987091e-01	3.146782e+00	No	
38	-1.111668e+00	3.528553e-01	2.206061e+00	No	
48	-1.892969e+01	-2.166055e+01	-2.584745e+01	No	
58	-7.023071e+00	-6.731922e+00	-5.230434e+00	No	
68	-1.911519e+00	-4.129364e+00	-5.268458e+00	No	
78	-6.517489e+00	-8.368928e+00	-9.667115e+00	No	
88	-1.893949e+00	4.023672e+00	1.073988e+01	No	
